transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes,is_valid,suspicious_amount,is_duplicate,invalid_sender_iban,invalid_receiver_iban,is_future
6a312dca-15fc-4403-89b6-1f184351f3e7,2026-01-27 00:46:00,48486.54,SEK,SE8902QYWM08226326615443,GB29QUWF43376707471659,Sweden,Borås,Denmark,Gjerlev,incoming,Tax refund,True,False,False,False,True,True
d02bbdbf-44a9-4698-b7dc-55bb620b6318,2025-08-10 00:50:00,18804.69,SEK,SE8902CUOA55859966187343,GB72JIOB61353587883015,Sweden,Landskrona,Sweden,Gävle,outgoing,Reimbursement for travel,True,False,False,False,True,True
42e2df45-e749-43ae-807d-827eb2567644,2025-10-13 07:28:00,16276.95,SEK,SE8902KIDF78947091109600,GB46JBXU27103116643558,Sweden,Uddevalla,Sweden,Sundsvall,outgoing,,True,False,False,False,True,True
8c9d374f-ac3b-4f7a-b7e0-495392aded30,2025-12-28 09:12:00,8771.77,SEK,GB91ODMA91244317262896,SE8902MSKS70942503348697,Sweden,Luleå,Sweden,Linköping,outgoing,Consulting fee,True,False,False,True,False,True
3b4b5658-22ab-4e0f-94eb-25326a9a9bf6,2025-11-16 07:09:00,36886.73,DKK,GB24NSVL07697724200417,SE8902QCUD22504040792723,Denmark,Strandby,Sweden,Lidköping,incoming,Gift to family member,True,False,False,True,False,True
a95e8e77-a982-4c27-adc6-7b07e8b730a8,2025-10-11 06:13:00,49191.26,SEK,SE8902PGNT42361129672323,GB35XDPL05160759670144,Sweden,Örebro,Iran,دهستان عرفان,incoming,Mobile recharge,True,False,False,False,True,True
56d06e51-7ecb-41d2-b971-4007c913d183,2026-01-25 18:45:00,26671.28,SEK,GB97KPOO93195075440354,SE8902QBPI92232356394837,Sweden,Skövde,Sweden,Göteborg,incoming,Online purchase,True,False,False,True,False,True
b6f96c2d-01f3-435f-bdcb-db6713b84698,2025-07-28 13:07:00,16922.13,SEK,SE8902ZIPR73751541971020,GB11OZOE19195824141390,Sweden,Sundsvall,Sweden,Uddevalla,outgoing,Gift to family member,True,False,False,False,True,True
d7f52e0b-6848-425c-8d5a-dca4962b7fcd,2025-06-15 21:08:00,18784.3,SEK,GB84ABAJ15145313771022,SE8902LCFU45262185232485,Sweden,Stockholm,Sweden,Kalmar,outgoing,Consulting fee,True,False,False,True,False,True
ab57fa07-87ac-4f40-ae6a-a128d9dd7a54,2026-02-03 22:29:00,41668.33,SEK,SE8902KJYB05100798381483,GB65WJNO25113517617943,Sweden,Norrköping,Qatar,West Sheliafort,outgoing,Freelance project payment,True,False,False,False,True,True
a2bf94a2-cd75-4cf4-80d6-a2a94a28a9f5,2025-07-15 17:06:00,40205.44,SEK,GB58BTMX76139884037601,SE8902WDJE85359881297343,Sweden,Sandviken,Sweden,Skövde,incoming,Gift to family member,True,False,False,True,False,True
b201b62e-88d9-4029-ae5e-1b2fdcf77a71,2025-11-01 05:04:00,4900.36,SEK,SE8902WRRU80784544437204,GB59YTGW17736815064009,Sweden,Östersund,Sweden,Mölndal,outgoing,,True,False,False,False,True,True
4c8d0049-d251-479b-9f31-21b936e9e935,2025-12-02 11:20:00,6667.29,EUR,GB30JIPC90797631979703,SE8902FQVQ38132937638029,Germany,Berchtesgaden,Sweden,Gävle,incoming,Salary payment,True,False,False,True,False,True
17203121-933c-4c4f-9575-1ebdb06a1275,2025-10-31 09:13:00,48601.56,DKK,GB45UBUW51232966682508,SE8902XWOG93876385265449,Denmark,Stokkemarke,Sweden,Kalmar,outgoing,Utility bill,True,False,False,True,False,True
70b594c9-6ab7-4b87-8e0a-02aa335280fd,2025-06-11 18:49:00,46932.78,SEK,GB42MRIY71334758367676,SE8902YLGE04073464233597,Sweden,Skellefteå,Sweden,Trelleborg,outgoing,,True,False,False,True,False,True
5c25d1fa-9526-449e-9e31-e18b1af6be30,2025-12-01 13:34:00,48279.72,EUR,GB49OKNO32746001096686,SE8902YHDH55973704252760,Finland,Keminmaa,Sweden,Mölndal,outgoing,Loan repayment,True,False,False,True,False,True
1f06bd20-9fed-45e0-8b17-15f2bf37ee2d,2026-02-24 09:25:00,37918.22,SEK,SE8902OYYC26878073615803,GB58FLXY78745056816102,Sweden,Jönköping,Island,Arngrímssonbury,incoming,Reimbursement for travel,True,False,False,False,True,True
5b217a23-6a34-4828-ac6d-df6d58bb6c31,2025-10-02 12:11:00,21780.71,SEK,SE8902YEDJ01205803951858,GB64XRKI65699862976672,Sweden,Skövde,Belgium,Johntown,incoming,Freelance project payment,True,False,False,False,True,True
075cb56a-9daa-4c8a-85d9-9a6a56372a64,2025-12-28 22:58:00,38045.46,USD,GB75TWSU83712895567787,SE8902QVVH33425126369593,Jordan,New Juan,Sweden,Nyköping,incoming,Rent transfer,True,False,False,True,False,True
c0308d35-384c-4d39-a041-7315728414c5,2025-10-10 18:46:00,48523.11,SEK,SE8902UIXL22740523863004,GB12YXUW51123695427356,Sweden,Helsingborg,Sweden,Eskilstuna,incoming,Gift to family member,True,False,False,False,True,True
7da21c86-f521-4286-9fa9-4c3605e59eba,2025-05-30 19:13:00,5197.73,SEK,GB58IIMS12064625496016,SE8902KASG36290465086408,Sweden,Jönköping,Sweden,Karlstad,incoming,Reimbursement for travel,True,False,False,True,False,True
8317c86d-879e-41d4-94b5-fdff56f923f5,2025-11-04 21:06:00,11194.17,SEK,GB63SUEQ59781256300649,SE8902ZKCR38556369708361,Sweden,Ängelholm,Sweden,Södertälje,outgoing,Online purchase,True,False,False,True,False,True
c80feebd-c82d-429c-8882-cd8b5d85d51a,2025-12-25 00:55:00,43930.3,SEK,GB98WHMU16927520732942,SE8902YZWC23724318974586,Sweden,Södertälje,Sweden,Kristianstad,incoming,Tax refund,True,False,False,True,False,True
decdbcb5-b00e-4886-971d-00c52e2d331f,2025-07-15 06:57:00,20025.66,SEK,SE8902YERF08265652105112,GB48VJOW68498885976877,Sweden,Sandviken,Sweden,Örebro,incoming,Reimbursement for travel,True,False,False,False,True,True
a5aa9e71-9a7a-4adc-8dd3-a4f4dda427ce,2025-09-02 22:46:00,28076.12,SEK,GB46MVAY80100768740088,SE8902GVHN92964423897611,Sweden,Gävle,Sweden,Uppsala,outgoing,Tax refund,True,False,False,True,False,True
c504e2ae-9c77-4d8a-9bbf-6c76cbb88877,2025-08-15 16:44:00,13740.83,SEK,SE8902WWPN36583068524999,GB29FDBQ90526038822964,Sweden,Mölndal,Sweden,Nyköping,incoming,Gift to family member,True,False,False,False,True,True
7e16ba3e-b8cb-40a7-9641-7d6385b08552,2026-03-18 08:40:00,31588.93,SEK,GB04VJMZ80251576754185,SE8902NRAS31362495279847,Sweden,Sandviken,Sweden,Kalmar,incoming,,True,False,False,True,False,True
b5f4856a-f9c9-4538-98bc-5c2f04cf4089,2025-09-14 09:27:00,18277.64,SEK,GB39TLCU46966532974225,SE8902UGUU35326815762231,Sweden,Norrköping,Sweden,Helsingborg,incoming,Insurance payout,True,False,False,True,False,True
f7f21611-76c3-4f63-b1de-8248ee4ab7a9,2025-09-19 05:59:00,9594.2,SEK,GB16XWNH92097793489077,SE8902PTQI05277402468840,Sweden,Borås,Sweden,Malmö,incoming,Consulting fee,True,False,False,True,False,True
e435d14b-4aeb-4cb2-a566-589eea905689,2025-12-02 18:32:00,30733.11,SEK,SE8902GDKU45032945438327,GB13OLOE06752917229277,Sweden,Östersund,Sweden,Luleå,outgoing,Payment for invoice #4848,True,False,False,False,True,True
92b25973-1fda-4137-85f6-548a3d7d1d84,2025-12-14 09:21:00,6819.12,SEK,GB89NIIV22351629690844,SE8902AFOU10164539916013,Sweden,Linköping,Sweden,Luleå,outgoing,,True,False,False,True,False,True
e6db8d1c-4f2c-485a-ae0d-bb291daf85b9,2026-01-24 18:10:00,44288.73,SEK,SE8902GGVM41036620748091,GB70ZAGH43136110005613,Sweden,Falun,Sweden,Alingsås,outgoing,Utility bill,True,False,False,False,True,True
6038b233-67fe-44c3-b6b3-67cc4bc5ce9f,2025-12-21 11:08:00,5407.28,USD,GB49AYMU86672960492855,SE8902PUFG51102457949170,Estonia,South Anneville,Sweden,Kalmar,outgoing,Consulting fee,True,False,False,True,False,True
6dace3e0-72b1-4cfd-9c77-aa1c7d9d5871,2025-11-01 10:23:00,49281.64,USD,GB37DLKC13812370384583,SE8902BRIL75914384755151,Papua New Guinea,West Julie,Sweden,Karlskoga,incoming,Consulting fee,True,False,False,True,False,True
a3744e79-c54e-431e-8b9b-c43404082073,2025-11-13 15:10:00,32197.93,USD,GB50IRAL61924194790895,SE8902DRZG97085120488113,Botswana,New Morgan,Sweden,Alingsås,incoming,Rent transfer,True,False,False,True,False,True
ff9275fb-6c00-4028-b719-c534f6f0999d,2025-09-07 06:18:00,17423.31,SEK,SE8902LUTP25647153659821,GB96CAYG62123391762996,Sweden,Malmö,Germany,Kamenz,outgoing,Subscription fee,True,False,False,False,True,True
69256255-7a7d-4092-8c33-96a87971cdbb,2025-08-21 15:29:00,20494.68,SEK,SE8902QLYH24628869288269,GB91SGJM84920768733707,Sweden,Sandviken,Burundi,Michaelport,incoming,,True,False,False,False,True,True
bcf37cc7-fc0d-4f7a-a6ac-31ca42b26dab,2025-10-22 19:56:00,47762.12,SEK,SE8902IRET80983872349375,GB17YZBM82861952823761,Sweden,Uddevalla,Sweden,Lund,outgoing,Utility bill,True,False,False,False,True,True
a131ea36-0fcc-439a-9998-b23031137213,2026-01-13 01:18:00,6511.71,SEK,SE8902OIOG12978777374762,GB52EXDB19808556593910,Sweden,Umeå,Sweden,Skellefteå,outgoing,Rent transfer,True,False,False,False,True,True
14529984-f012-45e9-adbd-136f35c80e41,2026-03-29 22:10:00,45783.07,USD,GB62WTOR99583906201807,SE8902GXLB05514229654020,Angola,New Shawnborough,Sweden,Motala,incoming,,True,False,False,True,False,True
6b5aeeec-81a1-47f9-b6df-c2b69f780219,2025-08-16 08:10:00,29838.01,SEK,GB96FRBB10016549664532,SE8902SOSH76024453681329,Sweden,Lidingö,Sweden,Eskilstuna,incoming,,True,False,False,True,False,True
278c298c-4a34-4cfb-ac74-d2fd857298e8,2026-01-05 20:04:00,18438.9,SEK,GB51EIAM70480101825758,SE8902QBPI92232356394837,Sweden,Skellefteå,Sweden,Norrköping,outgoing,Subscription fee,True,False,False,True,False,True
3c17ec96-5988-4f56-988a-3ce09d9d90ee,2026-02-18 21:18:00,18242.01,SEK,SE8902GJEV19959770508700,GB56KBKT54676613597788,Sweden,Göteborg,Sweden,Östersund,incoming,Consulting fee,True,False,False,False,True,True
a85379bc-06da-48fd-9542-e2c55e9fd937,2025-06-18 07:45:00,8218.87,SEK,SE8902NRAS31362495279847,GB44YBNY90042928106098,Sweden,Alingsås,Sweden,Eskilstuna,outgoing,Loan repayment,True,False,False,False,True,True
ad293d53-77d4-4638-9f54-e427c2186bf5,2025-09-25 23:36:00,39358.24,USD,GB98VWPO43404888423543,SE8902TKNC87869236455689,Armenia,Port Holly,Sweden,Örebro,incoming,Mobile recharge,True,False,False,True,False,True
f296866a-df7f-4697-a864-0c6c1bd428b1,2026-01-12 21:25:00,25969.12,SEK,SE8902SVQW25123995841385,GB33MKFN77722052649116,Sweden,Helsingborg,Germany,Wolfach,outgoing,Reimbursement for travel,True,False,False,False,True,True
28a339d6-4fc3-4b5e-9d8c-f3b8c2dd72b7,2025-08-12 02:27:00,12692.53,SEK,GB02UCMD48983947858287,SE8902DFDE10377026495528,Sweden,Varberg,Sweden,Nyköping,outgoing,Loan repayment,True,False,False,True,False,True
36c70c69-297c-49d9-aeaf-d256a2dce8e2,2025-08-17 02:55:00,14226.47,USD,GB43WTUV20788784500696,SE8902TRVE47135720140849,Bermuda,Jessicaborough,Sweden,Alingsås,outgoing,Salary payment,True,False,False,True,False,True
cbb26420-dd7e-4a8d-a962-b47c4baf2d97,2025-08-09 07:31:00,10023.53,SEK,GB34KIBE35092915393607,SE8902YFNV15788568473424,Sweden,Motala,Sweden,Sandviken,incoming,Loan repayment,True,False,False,True,False,True
921a13d0-0f63-4052-baf2-503e61098377,2025-09-10 18:31:00,35676.4,USD,GB94JCFF54345799311432,SE8902WPAU97779463181066,French Polynesia,New Pamshire,Sweden,Helsingborg,outgoing,Freelance project payment,True,False,False,True,False,True
4094b92f-3ba5-4c84-84d2-281cc7cbc48b,2025-08-12 05:01:00,8921.08,NOK,GB84GWLV32234946648945,SE8902AFOU10164539916013,Norway,Haugland,Sweden,Motala,outgoing,Consulting fee,True,False,False,True,False,True
4a1934e9-bc0b-45a0-acbe-715366eda24b,2025-07-14 09:53:00,32264.19,SEK,GB26DBIY65877346533339,SE8902ZWKL91581622045409,,Mölndal,Sweden,Helsingborg,incoming,Insurance payout,True,False,False,True,False,True
d5408c2d-0885-49f4-97d0-0469ec2ba8ab,2025-12-22 10:59:00,26107.77,SEK,SE8902YBUM91649266178467,GB73HPFC29587518017075,Sweden,Södertälje,Sweden,Linköping,outgoing,Consulting fee,True,False,False,False,True,True
a2227a11-4b66-488d-9139-5c736e16dd09,2025-06-18 09:08:00,21970.49,SEK,GB58PZEY96926736811618,SE8902UJGR36411837401781,Sweden,Borlänge,Sweden,Växjö,incoming,Subscription fee,True,False,False,True,False,True
39e06252-bf53-45f2-9731-b81cdc94df1c,2025-07-08 15:17:00,42726.71,SEK,GB10ESCA63700989047433,SE8902AZMF62874749728667,Sweden,Linköping,Sweden,Uddevalla,outgoing,,True,False,False,True,False,True
858c4d55-46d4-4d83-af2a-48dc76109074,2025-12-31 11:45:00,22912.2,SEK,SE8902TONI18274393550042,GB31UHWL44536847272295,Sweden,Skellefteå,,Karlskrona,outgoing,Insurance payout,True,False,False,False,True,True
2a7d8ed1-05aa-4403-8733-1b0f83c24b81,2026-02-25 23:49:00,11801.8,SEK,GB87FCNA93098861156537,SE8902VJHZ33855900402507,Sweden,Kristianstad,Sweden,Lund,outgoing,Consulting fee,True,False,False,True,False,True
a87ab3ea-045d-4e2a-ac70-9520e26afec9,2025-06-05 01:34:00,43319.66,USD,GB10EINU74431000366575,SE8902YORA10515982490383,Switzerland,Marymouth,Sweden,Landskrona,incoming,Utility bill,True,False,False,True,False,True
e2c6f39f-0d47-4343-8ef8-5ce925fa09ed,2026-04-06 04:01:00,28590.49,SEK,GB59LXCH65622150482776,SE8902PQQA91803707968793,Sweden,Trollhättan,Sweden,Stockholm,incoming,Reimbursement for travel,True,False,False,True,False,True
09db8620-1637-49fe-b30d-b1b39130e86e,2025-07-28 16:23:00,34010.46,SEK,SE8902JUBX10521679094085,GB93PTEY03541181560328,Sweden,Alingsås,Sweden,Sandviken,outgoing,Consulting fee,True,False,False,False,True,True
614a0713-cbfe-48ef-a2f7-4da6d6d2f7cf,2025-12-16 11:23:00,22309.54,SEK,SE8902WWPN36583068524999,GB73JUNJ96289476430254,Sweden,Uppsala,Sweden,Luleå,incoming,Utility bill,True,False,False,False,True,True
3cd9928c-2462-4b5c-bfd7-21fa16305558,2025-07-28 10:57:00,10831.61,SEK,GB96YGIN58731246359151,SE8902QILJ09667839424264,Sweden,Mölndal,Sweden,Sandviken,incoming,Gift to family member,True,False,False,True,False,True
d0df4620-7574-4947-95ca-afad7d6c8ace,2026-03-11 10:32:00,37838.62,SEK,SE8902PLOQ67311426466791,GB69XBWA42454644766848,Sweden,Varberg,Samoa,East Jasonland,outgoing,Salary payment,True,False,False,False,True,True
861f8722-dec1-4da3-9cb2-6b4a37f92a4b,2025-12-30 08:15:00,18313.75,SEK,SE8902NPHM95440604719066,GB45SSGK70698460369307,Sweden,Ängelholm,Bouvet Island (Bouvetoya),South Carla,incoming,Loan repayment,True,False,False,False,True,True
7c7c3f81-5074-4dac-b86e-37ec11575cc1,2025-06-19 07:32:00,6768.47,SEK,GB60APLL91096870953522,SE8902YHDH95624192716829,Sweden,Örebro,Sweden,Stockholm,outgoing,Rent transfer,True,False,False,True,False,True
a1c3927c-cb69-4a21-91bc-282642394e64,2025-06-30 22:08:00,17317.48,SEK,GB31ZGCO40732320312002,SE8902PGCD42349227810447,Sweden,Motala,Sweden,Motala,incoming,Payment for invoice #9522,True,False,False,True,False,True
9a98fd81-e70d-4891-a474-420e723a6646,2025-07-28 02:42:00,17196.47,SEK,SE8902YCCU23582343543594,GB94HYJJ44278045558306,,Mölndal,Island,Port Sól,incoming,Freelance project payment,True,False,False,False,True,True
0dfa06a0-73fc-494c-8ef5-c10fd204910c,2025-10-08 07:21:00,8509.98,USD,GB36QKZS18306808940864,SE8902TTXT03943566438167,Northern Mariana Islands,Benjaminburgh,Sweden,Borås,outgoing,Payment for invoice #9899,True,False,False,True,False,True
a01a5b99-956d-4cd7-938a-b716fcb3690b,2025-09-27 09:02:00,18176.04,SEK,GB82HIDK77976765160132,SE8902ASEU46374988626527,Sweden,Helsingborg,Sweden,Falun,outgoing,Utility bill,True,False,False,True,False,True
9dc2ac17-27a5-4287-804b-c960e6f24a5c,2025-06-02 07:56:00,16717.53,SEK,SE8902IAZC69283036911026,GB55UPSL82621697628589,Sweden,Malmö,Sweden,Karlskoga,outgoing,Rent transfer,True,False,False,False,True,True
2f0b6862-66e5-4e77-af9e-121114554b7e,2026-01-30 09:29:00,24887.05,SEK,SE8902PVRO74801343887399,GB03OLJE62127839664901,Sweden,Landskrona,Sweden,Karlskrona,incoming,,True,False,False,False,True,True
bf22f2ff-9e3f-4831-a4de-3f0473492fd9,2025-08-07 11:19:00,43448.84,SEK,SE8902FWHV93976568931219,GB60VRHB02739638054570,Sweden,Uppsala,Sweden,Norrköping,outgoing,Freelance project payment,True,False,False,False,True,True
a17863ef-dd9d-4f69-8f48-d50e7cbbabbf,2025-10-26 12:56:00,32695.8,SEK,SE8902ZAWM87891339334132,GB65TKRL95835834478557,Sweden,Falun,Sweden,Lidingö,outgoing,Rent transfer,True,False,False,False,True,True
a2fb3c5d-48ab-460f-9458-0173c66d176a,2025-07-04 01:35:00,1689.68,SEK,SE8902QPGW46075376024266,GB07SADG04699197111437,Sweden,Ängelholm,Sweden,Falun,incoming,Mobile recharge,True,False,False,False,True,True
55e384ea-deae-40fc-88f0-ceacaab5a3f7,2025-09-07 02:27:00,9757.49,SEK,SE8902TDHG03930597785173,GB37WGRT92710582568354,Sweden,Luleå,Sweden,Östersund,incoming,Insurance payout,True,False,False,False,True,True
bd1012c2-b869-42fe-8592-776d803f8e32,2025-09-07 08:01:00,23129.05,SEK,SE8902SUPU22107368286746,GB84UTOF86425443550516,Sweden,Borlänge,Zambia,Smithville,outgoing,Salary payment,True,False,False,False,True,True
1ce6cffc-cd46-4766-9710-3c14f60f21b7,2026-01-05 13:36:00,3497.76,SEK,GB12JBDA09803040354701,SE8902IOJE14304978072957,Sweden,Lidingö,Sweden,Helsingborg,incoming,Consulting fee,True,False,False,True,False,True
8239e925-07f4-4692-add7-aaffe26f4939,2026-02-18 16:02:00,11331.9,SEK,GB06EUOB41551648314685,SE8902RENF20626970972224,Sweden,Skellefteå,Sweden,Linköping,incoming,Payment for invoice #7471,True,False,False,True,False,True
ab39f933-53a0-457c-b14a-5c92e5249811,2025-10-08 08:25:00,28537.74,SEK,GB91NUSM74630238966555,SE8902UNRA52610184151556,Sweden,Umeå,Sweden,Karlskrona,outgoing,Online purchase,True,False,False,True,False,True
c6082cee-af1e-4a27-954e-2528775677fe,2026-02-11 01:01:00,8899.17,SEK,GB25BAWT16754645364611,SE8902RQLR53927445231063,Sweden,Linköping,Sweden,Alingsås,outgoing,Salary payment,True,False,False,True,False,True
22317011-da04-449c-887c-ce58e2a65972,2025-08-12 12:52:00,30519.22,SEK,SE8902KJYB05100798381483,GB21QFYE18962329065444,Sweden,Uppsala,Moldova,Smithborough,incoming,Payment for invoice #6970,True,False,False,False,True,True
bba4113b-fa6d-4ed5-a776-312047834a13,2025-08-29 18:58:00,43600.1,SEK,SE8902KFFN35109779680770,GB87IYMS53078704153694,Sweden,Östersund,Sweden,Varberg,incoming,Loan repayment,True,False,False,False,True,True
0fa8b69d-a106-428f-b052-3bbabb5047ec,2025-05-29 11:16:00,19362.3,SEK,GB08ZPNJ58360306414892,SE8902PYVE63223607468293,Sweden,Stockholm,Sweden,Lund,incoming,Loan repayment,True,False,False,True,False,True
0b86d070-9273-4d33-9e30-5f004e7d785e,2026-01-23 09:16:00,33851.89,SEK,SE8902IJBW38904188628765,GB77CWFY22668366780184,Sweden,Landskrona,British Virgin Islands,West Shannonport,incoming,Mobile recharge,True,False,False,False,True,True
4ae63104-c555-4227-9e90-291716edea3f,2025-12-12 17:34:00,47658.7,SEK,SE8902OLFT37200388827050,GB97IFLS11508842431476,Sweden,Alingsås,Sweden,Borås,incoming,Utility bill,True,False,False,False,True,True
4a4dc593-0872-43dc-85bf-a554f1da18cf,2025-09-24 17:55:00,39664.15,SEK,SE8902QIQI47434237190569,GB75BHQI47205618062467,Sweden,Skövde,Sweden,Kristianstad,outgoing,Salary payment,True,False,False,False,True,True
b6164a63-2734-4c47-bde0-00bb4c570f60,2025-08-26 03:31:00,35879.21,SEK,SE8902CNUK05592418774943,GB70UNQN72060428205563,Sweden,Trelleborg,Sweden,Västerås,incoming,Gift to family member,True,False,False,False,True,True
3233fb5f-394e-4fee-8f6a-8e6d7b6e1a7c,2025-10-27 14:58:00,9170.76,SEK,SE8902EMIT82352727650511,GB78DJFY62701665048181,Sweden,Örebro,Poland,Tarnów,incoming,Salary payment,True,False,False,False,True,True
47b28f55-6c06-47b0-95ca-4df552d582f6,2025-12-11 22:04:00,822.26,SEK,SE8902JVFU12272732120946,GB08AZUU85130310826147,Sweden,Umeå,Sweden,Varberg,incoming,Gift to family member,True,False,False,False,True,True
f54d56b2-cb77-447f-b690-bc68ad8fd7c0,2025-06-13 23:10:00,37603.21,SEK,SE8902HHVE14882891293350,GB71SDGI80495038101344,Sweden,Malmö,Sweden,Norrköping,incoming,Mobile recharge,True,False,False,False,True,True
362d350e-9fdb-4ddd-8d9b-e82d7795677b,2025-11-02 07:44:00,24295.02,USD,GB73UNEY84603171603954,SE8902MCEV93618355713025,Ireland,South Jared,Sweden,Eskilstuna,incoming,Consulting fee,True,False,False,True,False,True
997c097c-6c0a-4124-9865-0b6975a26944,2026-01-15 21:06:00,45219.42,SEK,SE8902RFND18240718616184,GB14KDOB51366526638398,Sweden,Uddevalla,Poland,Piekary Śląskie,outgoing,Mobile recharge,True,False,False,False,True,True
fb2d570c-7b0b-4d5e-b9e7-ff1180e70b77,2025-06-05 19:35:00,8927.49,USD,GB51YALS56165221700357,SE8902FBRS06307972224493,Trinidad and Tobago,New Susanside,Sweden,Örnsköldsvik,incoming,Subscription fee,True,False,False,True,False,True
7107c0d4-7e1b-4eaa-816a-00ae54af0b17,2025-09-27 15:57:00,26119.94,USD,GB77HYVB51479686580846,SE8902SYOK34574595890962,Guernsey,Port Brittneyfurt,Sweden,Uppsala,incoming,Consulting fee,True,False,False,True,False,True
508f1a29-d5d9-418f-93a1-6a9f9c7b4051,2026-01-27 00:56:00,37482.62,SEK,SE8902WYLP16417283310059,GB74XVVV92305697385695,Sweden,Kalmar,Sweden,Kristianstad,incoming,Freelance project payment,True,False,False,False,True,True
40767183-4444-47ff-8295-1ca8cd7c2583,2025-06-21 18:40:00,13956.66,SEK,SE8902ZXBS27847759587560,GB72ICYF00094180328000,Sweden,Sundsvall,Tonga,Kayleeside,outgoing,,True,False,False,False,True,True
50ac5761-0fbb-4e20-b75f-905d26f14b0e,2025-11-14 18:14:00,38747.46,SEK,GB95ZEBA57801378562471,SE8902QBZS75980360092144,Sweden,Landskrona,Sweden,Göteborg,incoming,Loan repayment,True,False,False,True,False,True
d5d29cfe-41f9-41b6-83f2-b21fe9442c78,2025-08-31 06:00:00,41765.22,SEK,GB31YUQU32748093334349,SE8902PVMT99502269929745,Sweden,Linköping,Sweden,Luleå,outgoing,Salary payment,True,False,False,True,False,True
13c8ef03-c8b2-4faf-9700-cb3eac0441fa,2025-07-21 14:57:00,32390.48,SEK,SE8902DWZI85436013187521,GB35GWRK36720843609711,Sweden,Eskilstuna,Sweden,Skövde,outgoing,Payment for invoice #7397,True,False,False,False,True,True
bc2121f8-37cd-4df6-a428-8d91f785604d,2025-11-15 08:20:00,38420.91,SEK,SE8902UHPN71937885399066,GB06TRQD92040439411694,Sweden,Jönköping,Belarus,Port Steven,outgoing,Utility bill,True,False,False,False,True,True
9b4614ba-16ec-45ed-ba90-aab81028553f,2026-02-06 08:08:00,40704.27,SEK,SE8902GYOU97729788286246,GB95RDJI02052306301481,Sweden,Kalmar,Sweden,Kalmar,incoming,Insurance payout,True,False,False,False,True,True
d015671b-e2c3-445b-81bc-b00828a4cafb,2025-10-10 14:37:00,23217.14,SEK,GB16TINO71255748076245,SE8902WIZV49599148565208,Sweden,Karlskrona,Sweden,Luleå,outgoing,Subscription fee,True,False,False,True,False,True
76d82ba0-48e0-4305-abb4-62055790c510,2026-01-28 21:17:00,13270.43,SEK,GB71VIGY99292571983502,SE8902QVDX07065136908695,Sweden,Umeå,Sweden,Mölndal,outgoing,Reimbursement for travel,True,False,False,True,False,True
5bac2f63-cc01-4f5d-9c05-10614d1145f6,2025-10-16 21:12:00,18196.15,SEK,SE8902SRDG63581614639448,GB22JNLS87440119172460,Sweden,Lidköping,Germany,Teterow,outgoing,,True,False,False,False,True,True
c5f52c1c-dff3-4212-826c-e8e2d0e645b8,2025-09-08 10:49:00,1061.88,SEK,GB73VPDE39207515803990,SE8902GXKS66714923613080,Sweden,Uddevalla,Sweden,Nyköping,incoming,Subscription fee,True,False,False,True,False,True
33ef461c-d38f-454d-9b99-d94258c13fac,2025-06-18 01:53:00,37225.24,SEK,SE8902BADP38378986803145,GB97LRLX00539564848982,Sweden,Gävle,Norway,Kristinbø,incoming,Salary payment,True,False,False,False,True,True
57c79588-4e23-4096-8967-0cd25fdb5dc6,2025-09-27 00:29:00,37835.37,SEK,GB04DVGY47194681451805,SE8902MQJP11380705638246,Sweden,Nyköping,Sweden,Skövde,outgoing,,True,False,False,True,False,True
997ee359-448a-404d-a220-d8e7a52f23b1,2025-08-17 18:48:00,42685.6,USD,GB94QHZK30814902717371,SE8902RCMN64982980569854,Guyana,Adamburgh,Sweden,Norrköping,incoming,Utility bill,True,False,False,True,False,True
71f96a82-c6a6-41ba-88ea-793fcd820eb0,2025-08-04 17:49:00,1390.31,SEK,SE8902PTAF77843993668616,GB84ATEM25468316347431,Sweden,Gävle,Poland,Racibórz,incoming,Mobile recharge,True,False,False,False,True,True
6e05f5e9-0912-415a-8934-785d7b1086f9,2025-12-26 03:08:00,1922.85,SEK,GB79VRHB74675606705411,SE8902YBUM91649266178467,Sweden,Karlskoga,Sweden,Östersund,outgoing,Consulting fee,True,False,False,True,False,True
1fcf689a-08f3-45d6-9962-42d96f6747ce,2025-12-02 11:23:00,21886.17,USD,GB27HTQW76949216028410,SE8902AHHW25831609187762,Papua New Guinea,Boylefort,Sweden,Borlänge,outgoing,Online purchase,True,False,False,True,False,True
0f6c8017-a476-4797-bb1b-9a97a21abc2d,2025-12-26 13:23:00,16083.66,SEK,SE8902MCFO49095808464569,GB46UYHN13007567106178,Sweden,Kristianstad,Sweden,Varberg,incoming,Freelance project payment,True,False,False,False,True,True
8856b476-6cc8-4279-be11-99f8aef8d465,2026-01-11 00:43:00,15684.28,SEK,SE8902VFTG99252061459530,GB29ZQRT29462888080471,Sweden,Ängelholm,Poland,Kołobrzeg,incoming,Insurance payout,True,False,False,False,True,True
79e29c17-a17e-438a-b261-c0184716f69c,2025-06-25 23:15:00,29142.68,SEK,SE8902IAAP17064707009052,GB16TUDC48577341326138,Sweden,Trollhättan,Norfolk Island,West Catherine,outgoing,Tax refund,True,False,False,False,True,True
